,text,translation,sentiment,label
223,@onliwonobeu LISTENEJJDJT,@onliwonobeu LISTENEJJDJT,0.4978922592055748,esfj
224,@carminet024 thank you,@carminet024 gracias,0.5533970533999424,esfj
225,THATS WHAT HE WAS DOING ON HIS MAC MINI IN JAPAN,ESO ES LO QUE ESTABA HACIENDO EN SU MAC MINI EN JAPÓN,5.9095700120807394e-05,esfj
226,@solounode ooh okay ty!!,¡¡@solounode ooh ok ty!!,0.4978922592055748,esfj
227,@taeyongjops ooh okay tysm!!! ^__^,¡¡¡@taeyongjops ooh okay tysm!!! ^__^,0.4978922592055748,esfj
228,@taeyongjops am i right in thinking that hello82 is better for buyers in the us? ooo haven't used it til now so im…,@taeyongjops ¿tengo razón al pensar que hello82 es mejor para los compradores en los ee...,0.0127841136550165,esfj
229,"oh wow yeah haeil really does do the bg vocals in this song
https://t.co/9i8y40wxIZ","oh wow yeah haeil realmente hace las voces bg en esta canción
https://t.co/9i8y40wxIZ",0.2907675129010901,esfj
230,@onliwonobeu AND THEYRE USING KTOWN AND! HELLO82! WHICH WOULD BE AMAZING IF PEOPLE KNEW ABT THE WHOLE THING,¡@onliwonobeu Y ESTAN USANDO KTOWN Y! ¡¡¡HOLA82!!! LO QUE SERIA INCREIBLE SI LA GENTE LO SUPIERA TODO,0.0141230243720055,esfj
231,9 preorder sites for this album,9 sitios de reserva de este álbum,0.1507974688171586,esfj
232,oh wow,oh wow,0.4978922592055748,esfj
233,OHHH HES SO SICK,OHHH HES TAN ENFERMO,0.3424076250370406,esfj
234,"@TigreLily3 i recommend still awake, lil time, mágical, I want you !","¡@TigreLily3 recomiendo todavía despierto, lil tiempo, mágico, te quiero !",0.0781650454264507,esfj
235,if i think too hard about it I'll cry again,si lo pienso demasiado volveré a llorar,0.1110031340569507,esfj
236,"@TigreLily3 haeil, he's a producer for ooo and a solo artist","@TigreLily3 haeil, es productor de ooo y solista.",0.1543654098933884,esfj
237,only acceptable version of mono,única versión aceptable de mono,0.1915572744822442,esfj
238,he's so unserious i love him,es tan poco serio que me encanta,0.2109554223534114,esfj
239,i need all of the yeob pobs for no reason im about to do onlyfans i can't survive like this on minimum wage,necesito todos los pobs de yeob sin razon im a punto de hacer onlyfans no puedo sobrevivir asi con el salario minimo,0.0056896423688828,esfj
240,yeah i guess you could say friends,"Sí, supongo que se podría decir amigos.",0.0006153322189008,esfj
241,@carminet024 you missed a lot,@carminet024 te has perdido mucho,0.0129203274264725,esfj
242,HAPPY PRIDE MONTHEHWHRH,FELIZ MES DEL ORGULLO,0.5953922261009773,esfj
243,how's he gonna do that and come on live like this,como va a hacer eso y salir en directo asi,0.0075764707014701,esfj
244,i have so many words but i just feel a bit numb,tengo tantas palabras pero me siento un poco entumecido,0.017254471736441,esfj
245,wookjin,wookjin,0.4978922592055748,esfj
246,the lyrics..... oh wookjin,la letra..... oh wookjin,0.6611820092341382,esfj
247,WHAT,QUÉ,0.2794653930830212,esfj
248,@goblinonmain yeah,@goblinonmain yeah,0.4978922592055748,esfj
249,@hyekoo yes,@hyekoo sí,0.3969751019913017,esfj
250,aren't those kyubins shorts,¿no son esos pantalones cortos kyubins,0.0437097697795979,esfj
251,@hyekoo it's just wookjin o'clock,@hyekoo es sólo wookjin en punto,0.2701931938548537,esfj
252,@onliwonobeu HOIIINGYA,@onliwonobeu HOIIINGYA,0.4978922592055748,esfj
253,the fact we know the staff turnover in august was horrendous too because we saw those open job positions at 8d,el hecho de que sepamos que la rotación de personal en agosto fue horrenda también porque vimos esos puestos de trabajo vacantes el 8d,0.002048100084224,esfj
254,was going through the differences in 8d staff listed in ip1 and ip2 and like... you cannot tell me something shady…,estaba repasando las diferencias en el personal de 8d que aparece en ip1 e ip2 y como... no me puedes decir algo turbio...,0.1928378725901949,esfj
255,12:13am oh wookjin,12:13am oh wookjin,0.4978922592055748,esfj
256,@OnlyOneOfmember KYUBIN,@OnlyOneOfmember KYUBIN,0.4978922592055748,esfj
257,YUKIKA MUSIC??????,YUKIKA MUSIC??????,0.4978922592055748,esfj
258,just fell to my knees,acabo de caer de rodillas,0.4418405241870121,esfj
259,im like oh im not an old lyon but I've been here for over half their career.,im como oh no soy un viejo lyon pero he estado aquí por más de la mitad de su carrera.,8.709400200120135e-09,esfj
260,you're all welcome,sean todos bienvenidos,0.552604093023779,esfj
261,u were all right,estabas bien,0.6323720940364075,esfj
262,YOU LISTENED FOR ONCE,ESCUCHASTE POR UNA VEZ,0.0945779280065138,esfj
263,FUCKWHEHEHE,FUCKWHEHE,0.4978922592055748,esfj
264,reminds me of loona I'd cry if this was true,me recuerda a loona lloraria si esto fuera verdad,0.015646889285654,esfj
265,oh there are two tracks so maybe one has a feature ?,oh hay dos pistas así que tal vez uno tiene una característica ?,0.0074952964779292,esfj
266,@lenaerialist LIKEEE (also! ooointl has a discount code for ktown if you wanna use it🫶),@lenaerialist LIKEEE (¡además! ooointl tiene un código de descuento para ktown si quieres usarlo🫶),0.038270502801898,esfj
267,@prodbymiII like 😭😭,A @prodbymiII le gusta 😭😭😭,0.1345494087528447,esfj
268,junrie is what we expected kyujung to be,Junrie es lo que esperábamos que fuera Kyujung.,0.0033420440375465,esfj
269,im so glad they dropped the units for this because i don't need kyujungers harassing the members at the fansigns,estoy tan contento de que se cayeron las unidades para esto porque no necesito kyujungers acosar a los miembros en los fansigns,3.140874383324148e-05,esfj
270,that's all well and good now can you please release some music,eso está muy bien y bueno ahora puede por favor liberar algo de música,0.218091582780262,esfj
271,@goblinonmain oh maybe,@goblinonmain oh tal vez,0.1818460309565922,esfj
272,does this mean wolo next?,¿significa esto que wolo es el siguiente?,0.0171267850626159,esfj
273,@OnlyOneOfmember YEOBIE 🫶,@OnlyOneOfmember YEOBIE 🫶,0.4978922592055748,esfj
274,ELEVEN DAYS UNTIL YOLO????,ONCE DÍAS PARA YOLO????,0.4129212727284123,esfj
275,oh finally,oh finalmente,0.0871204395337851,esfj
276,@hyekoo LIKEE,@hyekoo LIKEE,0.4978922592055748,esfj
277,@themairemoon CRYINF i wanted it so bad but living in england and being poor didn't let me,@themairemoon CRYINF lo deseaba tanto pero vivir en inglaterra y ser pobre no me lo permitio.,4.8577395831257175e-05,esfj
278,@hyekoo was thinking this earlier,@hyekoo estaba pensando esto antes,0.0210267919919159,esfj
279,@OrbitlyOn I WAS A REALLY NEW LYON TOO I HAD NO USA FRIENDS BACK THEN 😭😭😭,@OrbitlyOn YO TAMBIEN ERA UN NUEVO LYON NO TENIA AMIGOS EN EE.UU. EN ESE TIEMPO 😭😭😭,0.0007614773602695,esfj
280,@OrbitlyOn I LIVE IN ENGLAND IT DIDNT EVEN SHIP HERE 😭😭😭😭,@OrbitlyOn YO VIVO EN INGLATERRA NI SIQUIERA SE ENVIÓ AQUÍ 😭😭😭😭,4.481438979404485e-05,esfj
281,surrounded by people who don't know about ooo x rallypoint,rodeado de gente que no sabe nada de ooo x rallypoint,1.794487717853229e-05,esfj
282,just saw jisung and cried,acabo de ver a jisung y he llorado,0.1354593504417633,esfj
283,of course hojin wrote tear of god he's the religious one,por supuesto hojin escribió lágrima de dios él es el religioso,0.0092383119543596,esfj
284,neither has happened yet,ninguna de las dos cosas ha sucedido todavía,0.0011346093408427,esfj
285,are you now,¿estás ahora,0.3144058500586976,esfj
286,@OnlyOneOfmember rie i love u,@OnlyOneOfmember rie i love u,0.4978922592055748,esfj
287,@hyekoo yeahh that's true,@hyekoo yeahh eso es cierto,0.0343066312993853,esfj
288,@hyekoo for yeob n mill especially too (not that the others wouldn't be!),@hyekoo para yeob n mill especialmente también (¡no es que los demás no lo fueran!),7.307984452102623e-05,esfj
289,@hyekoo RIGHT LIKE,@hyekoo ME GUSTA,0.2489995048668621,esfj
290,was reading through naver blogs under the ooo tag because I'm bored at work and someone said 'wookjin would be a to…,estaba leyendo los blogs de naver bajo la etiqueta ooo porque me aburro en el trabajo y alguien dijo 'wookjin sería un to...,0.0001334297593268,esfj
291,@hyekoo right like,@hyekoo derecho como,0.3760942258700737,esfj
292,@prodbymiII unfortunately,@prodbymiII por desgracia,0.0348204382030055,esfj
293,hybes ceo who??,¿quién es el director general de hybes?,0.0286685058862228,esfj
294,can't believe i pay for a man to meow at me,no puedo creer que pague para que un hombre me maúlle,4.402766155592511e-05,esfj
295,come to work and they're talking about people fucking in here again,venir a trabajar y están hablando de gente follando aquí otra vez,0.0014700073500782,esfj
296,not elaborating,sin detalles,0.7658064691813576,esfj
297,kyubin's voice suits the take my hand line in sage perfectly,la voz de kyubin se adapta perfectamente a la línea de toma mi mano en sage,0.4960170192222243,esfj
298,@taeouw I'm working too yasss,@taeouw Estoy trabajando también yasss,0.1692456099023936,esfj
299,@prodbymiII oh im well aware but i also don't care if 8d can watch them do all this and not think for a moment that…,@prodbymiII oh im bien consciente pero tampoco me importa si 8d puede verlos hacer todo esto y no pensar ni por un momento que....,2.4571326698204924e-07,esfj
300,OH YOU'LL DO ANYTHING BUT PUT THESE MEN ON THEIR OWN TIKTOK ACCOUNT,OH VAS A HACER CUALQUIER COSA MENOS PONER A ESTOS HOMBRES EN SU PROPIA CUENTA TIKTOK,0.0014197371915687,esfj
301,@prodbymiII yeah 😭😭😭,@prodbymiII si 😭😭😭,0.3318228626708164,esfj
302,@prodbymiII i would if i could but i think I'd be ruined if i tried doing anything else,@prodbymiII lo haría si pudiera pero creo que me arruinaría si intentara hacer otra cosa,0.0002906390772331,esfj
303,@prodbymiII i haven't even tried looking because I'll just fall in a hole and die if i try,@prodbymiII ni siquiera he intentado buscar porque si lo intento me caigo en un agujero y me muero,5.612613742276977e-07,esfj
304,i feel like exactly two people are gonna understand this,siento que exactamente dos personas van a entender esto,2.944713147838822e-05,esfj
305,"kyubin, rie, junji trying to come up with a team name during ooocamp","kyubin, rie, junji intentando inventar un nombre para el equipo durante el ooocamp",0.4581132326460556,esfj
306,what,qué,0.2794653930830212,esfj
307,do any of these men know how to backflip,¿alguno de estos hombres sabe dar volteretas?,0.0099467923743812,esfj
308,i need to own. kyubin's dark blue top from the libido outfits u know what one I mean,necesito tener. la blusa azul oscuro de kyubin de la libido outfits u know what one I mean,0.2227023065530298,esfj
309,@hyekoo U GET ITTTTT,@hyekoo U GET ITTTTT,0.4978922592055748,esfj
310,he's TOO GOOD TO BE THIS NUGU PLEASEEE,el es DEMASIADO BUENO PARA SER ESTE NUGU PLEASEEE,0.0601265118936746,esfj
311,i need yolo to have a choreography i need this man recognised for his dance skills PLEASSEEE,necesito que yolo tenga una coreografia necesito que este hombre sea reconocido por sus dotes de baile PLEASSEEE,0.0011765316884877,esfj
312,good to know nobody has hopes for yolo teaser,es bueno saber que nadie tiene esperanzas en yolo teaser,0.0011484141083262,esfj
313,which comes first,lo primero,0.0194426914333103,esfj
314,too many thoughts this early in the morning might talk about it when im more coherent,demasiados pensamientos tan temprano en la mañana podría hablar de ello cuando im más coherente,0.014805779443801,esfj
315,the combination of sungho's lyric writing and jjuns production is so fucking nice actually i can't go into detail w…,la combinacion de la letra de sungho y la produccion de jjuns es tan jodidamente buena que no puedo entrar en detalles...,0.0094597225702069,esfj
316,@carminet024 .,@carminet024 .,0.4978922592055748,esfj
317,happy pride month **********,feliz mes del orgullo **********,0.5953922261009773,esfj
318,🏳️‍🌈🏳️‍🌈🏳️‍🌈?,🏳️‍🌈🏳️‍🌈🏳️‍🌈?,0.4978922592055748,esfj
319,now why is kyubin saying it's snowing sir where in the world are you,ahora por qué es kyubin diciendo que está nevando señor en qué parte del mundo estás,2.029556456648051e-05,esfj
320,@onlygayof that's what I'm trying to say and ppl take it as me doubting myself like 😭,@onlygayof eso es lo que estoy tratando de decir y ppl tomarlo como yo dudando de mí mismo como 😭,3.353011654293295e-07,esfj
321,at work 👎,en el trabajo 👎,0.5388425374445078,esfj
322,@taeouw YEAHH,@taeouw YEAHH,0.4978922592055748,esfj
323,@goblinonmain as if half the industry didn't already do it after libido,@goblinonmain como si media industria no lo hiciera ya después de la libido,2.7651970851927565e-05,esfj
324,the underground idol print,la huella del ídolo clandestino,0.7257110305266679,esfj
325,everyone talking about yoojung feel special as we should but can we please also talk about this,todo el mundo hablando de yoojung se siente especial como deberiamos pero podemos por favor hablar tambien de esto,5.1888848119389424e-05,esfj
326,BUT IM NOT GOOD ENOUGH AT TRANSLATING FOR IT 😭😭😭😭😭,PERO NO SOY LO SUFICIENTEMENTE BUENO TRADUCIENDO PARA ELLO 😭😭😭😭😭,0.0150702053225724,esfj
327,i did this and now im sitting here wanting to do a full translation of their whole discography,lo hice y ahora estoy aquí sentado queriendo hacer una traducción completa de toda su discografía,0.0001924885190956,esfj
328,@hyekoo we went from nothing to everything,@hyekoo pasamos de nada a todo,0.3030931210368807,esfj
329,@hyekoo MYYYY GWANGJUS,@hyekoo MYYYY GWANGJUS,0.4978922592055748,esfj
330,@taeouw GOOD LUCKKKKK I have work later too,@taeouw GOOD LUCKKKK Yo también tengo trabajo más tarde,0.0438722022999051,esfj
331,@hyekoo us before libido,@hyekoo nosotros antes que la libido,0.0359171129525872,esfj
332,@hyekoo LMFAOOOO,@hyekoo LMFAOOO,0.4978922592055748,esfj
333,I MADE BOBA,HICE BOBA,0.2555846834802542,esfj
334,@venphovenus oh it's the name of the spaces I do with a couple of my moots sometimes 😭,@venphovenus oh es el nombre de los espacios que hago con un par de mis moots a veces 😭,0.0210767400564505,esfj
335,https://t.co/BdQQn2tE1t,https://t.co/BdQQn2tE1t,0.4978922592055748,esfj
336,"""if it was geoljida go 'hoiiingya'"" is the most kyubin thing kyubin has ever said","""si fuera geoljida iría 'hoiiingya'"" es lo más kyubin que kyubin ha dicho nunca",0.0002133865631843,esfj
337,onlyoneof nowhere you expect them to be and everywhere you don't expect them to be,de ningún sitio donde esperas que estén y de ningún sitio donde no esperas que estén,0.0008690532838355,esfj
338,@onliwonobeu haeil genre,@onliwonobeu haeil genre,0.4978922592055748,esfj
339,#loubotomy this is my space and im not even paying attention to most of it im so sorry,#loubotomy este es mi espacio y ni siquiera estoy prestando atención a la mayor parte de ella lo siento mucho,3.112528724572729e-07,esfj
340,@onliwonobeu ur so right,@onliwonobeu tienes tanta razón,0.1595410530378063,esfj
