,text,label,translation
257,@grlsvapeitbettr Oh yeah no yikyak in summer &lt;/3 so lonely,estj,@grlsvapeitbettr Oh yeah no yikyak in summer &lt;/3 so lonely
258,@EmergencyPony When the condom breaks,estj,@EmergencyPony Cuando el condón se rompe
259,@Tittywatch1 My bad,estj,@Tittywatch1 Culpa mía
260,@Tittywatch1 Is that Raven &amp; Beast Boy?,estj,@Tittywatch1 ¿Es Raven y Beast Boy?
261,@bugchuckles Jeff Dunham FTW,estj,@bugchuckles Jeff Dunham FTW
262,@LaikaAndYuri @CDawgVA,estj,@LaikaAndYuri @CDawgVA
263,"@NilesHyena @joabaldwin Season 1 was fine, but Season 2 ended kinda flat; I hope they do a Season 3 since they’ve o…",estj,"@NilesHyena @joabaldwin La primera temporada estuvo bien, pero la segunda terminó un poco floja; espero que hagan una tercera temporada ya que..."
264,@MaronSnakeLA I miss Robin,estj,@MaronSnakeLA Echo de menos a Robin
265,"@joabaldwin Imma keep it 💯, I thought Zootopia+, when it was announced, like, 3 or so years ago, was just a joke or…",estj,"@joabaldwin Imma keep it 💯, pensaba que Zootopia+, cuando se anunció, hace como 3 años o así, era solo una broma o...."
266,@randomcatberry @Shiki_Baby_Bat @EuphoriTori The best of which is Felix from Re:Zero,estj,@randomcatberry @Shiki_Baby_Bat @EuphoriTori El mejor es Felix de Re:Zero
267,@PhotoCassidy @altonbrown Shokugeki no Soma! I love that anime!,estj,@PhotoCassidy @altonbrown ¡Shokugeki no Soma! ¡Me encanta ese anime!
268,"@JellybeansMr @TylerDashArt Lumivee … go, fan fiction writers, to your keyboards! This could get spicy🌶",estj,"@JellybeansMr @TylerDashArt Lumivee ... ¡vamos, escritores de fan fiction, a vuestros teclados! Esto podría ponerse picante🌶"
269,@Shiki_Baby_Bat @EuphoriTori I thought “trap” was the slur. Or at least an anime buzzword,estj,"@Shiki_Baby_Bat @EuphoriTori Pensé que ""trampa"" era el insulto. O al menos una palabra de moda en el anime"
270,@TylerDashArt Error404: Amity.exe has stopped working,estj,@TylerDashArt Error404: Amity.exe ha dejado de funcionar
271,"@wlwnut Amity meets Vee, flustered from Luz Overload",estj,"@wlwnut Amity meets Vee, flustered from Luz Overload"
272,@Chinchillazllla He’s a pedo; I’d fucking smack him no matter what,estj,@Chinchillazllla Es un pedófilo; le daría un puto tortazo sin importarme nada.
273,@catrasblanket Steal the world’s largest ball of yarn,estj,@catrasblanket Roba el ovillo más grande del mundo
274,@EGStudios93 Teen Spirit,estj,@EGStudios93 Teen Spirit
275,@artdoer93 So cute!,estj,@artdoer93 ¡Qué mono!
276,"@miastrongheart1 If you’ve never listened to Alestorm, just hear their song “Drink” once &amp; tell me what you think",estj,"@miastrongheart1 Si nunca has escuchado a Alestorm, sólo escucha su canción ""Drink"" una vez &amp; dime lo que piensas"
277,"@TheRealIconG @daquavionwilk @RiseFallNickBck Hot Take: Snow White, Cinderella, and Pocahontas are all BS in execut…",estj,"@TheRealIconG @daquavionwilk @RiseFallNickBck Hot Take: Blancanieves, Cenicienta y Pocahontas son todas BS en ejec..."
278,@miastrongheart1 We are here to drink your beer!,estj,@miastrongheart1 ¡Estamos aquí para beber tu cerveza!
279,"@AshNicholsArt You go, Bunny Queen",estj,"@AshNicholsArt Adelante, Bunny Queen"
280,"@charlie_adler Or maybe gender fluid, perhaps",estj,"@charlie_adler O tal vez de género fluido, tal vez"
281,"@charlie_adler Is Red Non-Binary? King &amp; Queen, dresses both ways, calling it like I see it",estj,"@charlie_adler ¿Es el rojo no binario? King &amp; Queen, vestidos de las dos maneras, llamándolo como lo veo"
282,"@BenjaminJS Nah, that’s furry bait",estj,"@BenjaminJS No, eso es carnada peluda."
283,@MorningBrew @ArcadiaMutt Good Riddance!!!!,estj,¡¡¡¡@MorningBrew @ArcadiaMutt Good Riddance!!!!
284,@BrogarArts @AskJeweneTheEwe,estj,@BrogarArts @AskJeweneTheEwe
285,"@MAMASPOODER My OC, Draco",estj,"@MAMASPOODER Mi OC, Draco"
286,"@ok_roque I demand a recount, bro!",estj,"@ok_roque ¡Exijo un recuento, hermano!"
287,@BowsetteMaster @CelinaSpooky,estj,@BowsetteMaster @CelinaSpooky
288,"@zachrobert15 @Mirai17061 Aro, but I still ship it",estj,"@zachrobert15 @Mirai17061 Aro, pero todavía lo envío"
289,@BRUJAEDA @podoroso4 @withered_s0uls @awesomestuff27 I had alerts off; what did they say?,estj,@BRUJAEDA @podoroso4 @withered_s0uls @awesomestuff27 Tenía las alertas desactivadas; ¿qué decían?
290,"@RealHimbothy @OmyChan2 Aged-Up Dojinshi, of course. I’m not one of those pedo-pervs on Pixiv",estj,"@RealHimbothy @OmyChan2 Dojinshi envejecido, por supuesto. No soy uno de esos pedo-pervertidos en Pixiv"
291,@Globin_Goblin @RiseFallNickBck Kissing in general is overrated,estj,@Globin_Goblin @RiseFallNickBck Besar en general está sobrevalorado
292,"@Itsme_1vy @RiseFallNickBck That issue isn’t a need, they’re just stuck with it, like herpes",estj,"@Itsme_1vy @RiseFallNickBck Ese tema no es una necesidad, simplemente están pegados a él, como el herpes"
293,"@ReiCav97 🎶She’s a Smooth Operator
Smooth Operator🎶",estj,"@ReiCav97 🎶Es una operadora suave
Smooth Operator🎶"
294,@buitengebieden @ArcadiaMutt So cute!!,estj,@áreas exteriores @ArcadiaMutt ¡¡¡Tan mono!!!
295,@Zedit55 @Luminoushane It’s Vee,estj,@Zedit55 @Luminoushane Es Vee
296,"@MusicalChaotic 🎶We are here to drink your beer!
@alestormband",estj,"@MusicalChaotic 🎶¡Estamos aquí para bebernos tu cerveza!
@alestormband"
297,"@RiseFallNickBck Does Buzz Lightyear really NEED LGBT? It’s like garlic: a tasty flavor, but not everything needs it",estj,"@RiseFallNickBck ¿Realmente Buzz Lightyear NECESITA LGBT? Es como el ajo: un sabor sabroso, pero no todo lo necesita"
298,"@Poisonneus 95+°, yeah stick with skimp",estj,"@Poisonneus 95+°, sí, quédate con skimp"
299,@Ga3yLykes @IgnisTwote @VivziePop @BrandonLOVESYOU @GeorgieLeahy The drip is clean,estj,@Ga3yLykes @IgnisTwote @VivziePop @BrandonLOVESYOU @GeorgieLeahy El goteo es limpio
300,"@OmyChan2 I had a minor Error404 moment, like “Who’s the other Hispanic … wait, that’s Vee, never mind”
Also, low-k…",estj,"@OmyChan2 Tuve un momento Error404 menor, como ""¿Quién es el otro hispano ... espera, eso es Vee, no importa""
Además, low-k..."
301,@nonbinate @DisneyTVA @DisneyTVStudios Love the Steve cosplay,estj,@nonbinate @DisneyTVA @DisneyTVStudios Me encanta el cosplay de Steve
302,@itsnicsalad Hooty is a dirty shipper … our club meets on Thursdays; bring a snack to share,estj,@itsnicsalad Hooty es un cargador sucio ... nuestro club se reúne los jueves; traer un aperitivo para compartir
303,"@rexmainz 🎶Wear your love like heaven
Wear your love like heaven🎶",estj,"@rexmainz 🎶 Lleva tu amor como el cielo
Lleva tu amor como el cielo🎶"
304,@InsaneLetterbox *starts playing One Night in Bangkok from Chess the Musical*,estj,@InsaneLetterbox *comienza a tocar One Night in Bangkok de Chess the Musical*.
305,@tawogclips Richard Joestar,estj,@tawogclips Richard Joestar
306,"Damn, #SonicFrontiers looks lit AF",estj,"Maldita sea, #SonicFrontiers parece iluminado AF"
307,@CityofAmarillo That’s the Cucuy,estj,@CityofAmarillo Ese es el Cucuy
308,"@IgnisTwote 🎶And even when your hope is gone
Move along, move along just to make it through🎶",estj,"@IgnisTwote 🎶 E incluso cuando tu esperanza se ha ido
Muévete, muévete sólo para sobrevivir🎶"
309,@DisneyAPromos Timeless River from KH2,estj,@DisneyAPromos Río Intemporal de KH2
310,"@dangrrrously @Poisonneus You could rock David Bowie’s character from Labyrinth, freal",estj,"@dangrrrously @Poisonneus Podrías darle caña al personaje de David Bowie de Laberinto, freal"
311,@CastlehaZ @Poisonneus Or boners,estj,@CastlehaZ @Poisonneus O erecciones
312,@Poisonneus #NormaliseNudity,estj,@Poisonneus #NormaliseNudity
313,"@quincystavern 3 Arizona Sweet Teas, Pretzel &amp; Peanut Butter M&amp;Ms (to mix), &amp; Sour Cream &amp; Onion chips",estj,"@quincystavern 3 Arizona Sweet Teas, Pretzel &amp; Peanut Butter M&amp;Ms (para mezclar), &amp; Sour Cream &amp; Cebolla chips"
314,@ScatterAdam @UOTN91 Lumity Incest? Nah bro,estj,@ScatterAdam @UOTN91 ¿Lumity Incesto? Nah bro
315,"@Edward6660 Her playlist probably includes some Blink 182, don’t you think?",estj,"@Edward6660 Su lista de reproducción probablemente incluye algo de Blink 182, ¿no crees?"
316,"@epicdndmemes @joshscorcher Merlin got drip, boi",estj,"@epicdndmemes @joshscorcher Merlin tiene goteo, boi"
317,"@ZeroRoyale15 Monty Python &amp; the Holy Grail
VS
Space Balls",estj,"@ZeroRoyale15 Monty Python &amp; el Santo Grial
VS
Bolas Espaciales"
318,@OmyChan2 So pretty!!,estj,@OmyChan2 ¡¡Tan bonito!!
319,"@DaniDraws666 No, she just came",estj,"@DaniDraws666 No, ella acaba de llegar"
320,@kovox Ace Love ♠️,estj,@kovox Ace Love ♠️
321,@awesomestuff27 Who’s the father? Did Hunter/Caleb donate?,estj,@awesomestuff27 ¿Quién es el padre? ¿Hunter/Caleb donó?
322,"@Gogola_Star At least it makes more sense than the Robinson family tree

https://t.co/2StLzUpuuY",estj,"@Gogola_Star Al menos tiene más sentido que el árbol genealógico de los Robinson

https://t.co/2StLzUpuuY"
323,@quincystavern @TESOnline Clam Chowdah!,estj,@quincystavern @TESOnline ¡Almeja Chowdah!
324,@OOCBeavis I await Cornholio,estj,@OOCBeavis Espero Cornholio
325,@RiseFallNickBck All Hail CORNHOLIO!,estj,@RiseFallNickBck ¡Salve CORNHOLIO!
326,@amba_si Bellend,estj,@amba_si Bellend
327,@KamabokoBun Same vibes,estj,@KamabokoBun Mismas vibraciones
328,"@Edward6660 Seriously, who would actually give a fuck about three poorly dressed, very sunburnt homeless fuckers?",estj,"@Edward6660 En serio, ¿a quién coño le importan tres putos indigentes mal vestidos y muy quemados por el sol?"
329,@l23293036 @AlterEgo0117 @Alastorsart,estj,@l23293036 @AlterEgo0117 @Alastorsart
330,"@AlterEgo0117 Imma have to put my foot down. Charlie is a Hufflepuff, Nifty &amp; Vaggie are Gryffindor, Al &amp; Angel as…",estj,"@AlterEgo0117 Imma tiene que poner mi pie en el suelo. Charlie es un Hufflepuff, Nifty &amp; Vaggie son Gryffindor, Al &amp; Angel como..."
331,"@beaniewinnie96 Hide in plain sight, kids",estj,"@beaniewinnie96 Escóndanse a plena vista, niños."
332,@lapstablook Willeb,estj,@lapstablook Willeb
333,@Mirai17061 Why isn’t Lulu with Hootsifer?,estj,@Mirai17061 ¿Por qué Lulu no está con Hootsifer?
334,"@hoot_hoot07 She needs a prosthetic, maybe out of Abomination goop",estj,"@hoot_hoot07 Ella necesita una prótesis, tal vez de Abominación goop"
335,"@CelinaSpooky Vee can shapeshift, so Amity could sleep with TWO Luz-s. Jackpot (for fanfic writers)",estj,"@CelinaSpooky Vee puede cambiar de forma, así que Amity podría acostarse con DOS Luz-s. Premio gordo (para escritores de fanfics)"
336,@SonicCharOTD I’d crash that,estj,@SonicCharOTD Me estrellaría eso
337,@ok_roque @MsWatchMojo Who was #1?,estj,@ok_roque @MsWatchMojo ¿Quién fue el #1?
338,@thecartooncrave,estj,@thecartooncrave
339,@bignewts Lechonusuke!,estj,@bignewts ¡Lechonusuke!
340,@cosmic_heritage,estj,Patrimonio cósmico
341,"@LinusTech What would be 2 laptops, one that’s Windows for casual use &amp; one that’s Linux for learning command lines?",estj,"@LinusTech ¿Qué serían 2 portátiles, uno que sea Windows para uso casual &amp; otro que sea Linux para aprender líneas de comandos?"
342,@ButterscotchArt He’s so precious,estj,@ButterscotchArt Es tan precioso
343,@EclecticHams And drunks … and chicks in heels … and most pets … and skinny people,estj,@EclecticHams Y borrachos ... y chicas en tacones ... y la mayoría de las mascotas ... y la gente flaca
344,@swftslvrry,estj,@swftslvrry
345,@MatthewRhys @Urdd I will pay $100US to hear Belos pronouncing that Welsh town with the longest name,estj,@MatthewRhys @Urdd Pagaré $100US por escuchar a Belos pronunciando ese pueblo galés con el nombre más largo
346,@kyotemeru Why did he scroll-ify the Owl Beast?,estj,@kyotemeru ¿Por qué scroll-ify la Bestia Búho?
347,@le_castorr VIVA LECHONK!!,estj,@le_castorr ¡¡¡VIVA LECHONK!!!
348,@Bulbagarden VIVA LECHONK!!,estj,@Bulbagarden ¡VIVA LECHONK!
349,"@Issabolical NyQuil &amp; lavender oil diffuser, kids",estj,"@Issabolical NyQuil &amp; difusor de aceite de lavanda, niños"
350,@MasterLeytrx VIVA LECHONK!!,estj,@MasterLeytrx ¡¡¡VIVA LECHONK!!!
351,@evansmoakvgc VIVA LECHONK!!,estj,@evansmoakvgc ¡¡¡VIVA LECHONK!!!
352,@TeaTheKook,estj,@TeaTheKook
353,@SerebiiNet VIVA LECHONK!!,estj,@SerebiiNet ¡¡¡VIVA LECHONK!!!
354,@Patterrz VIVA LECHONK!!,estj,@Patterrz ¡¡¡VIVA LECHONK!!!
355,@PokemonNewsUK VIVA LECHONK!!,estj,@PokemonNewsUK ¡¡¡VIVA LECHONK!!!
356,"@WyrmwoodGaming Dougie-Senpai, give me Bear Park please ;3",estj,"@WyrmwoodGaming Dougie-Senpai, dame Bear Park por favor ;3"
357,@Pokemon VIVA LECHONK,estj,@Pokemon VIVA LECHONK
358,"@furromantic 🎶 And can you feel the love tonight?
It is where we are
It's enough for this wide-eyed wanderer
That we got this far🎶",estj,"@furromantic 🎶 ¿Y puedes sentir el amor esta noche?
Es donde estamos
Es suficiente para este vagabundo de ojos abiertos
Que llegamos hasta aquí🎶"
359,@YADDORl @MaskedImpDrazi @AshNicholsArt @kovox,estj,@YADDORl @MaskedImpDrazi @AshNicholsArt @kovox
360,@me_is_resol Willeb OTP,estj,@me_is_resol Willeb OTP
361,@HeyRebeccaRose He’s a muthafukin starboy,estj,@HeyRebeccaRose Es un muthafukin starboy
362,"@madelezabeth @hntrgurl13 Okay, which is cuter, #Chaggie or #Lumity ?",estj,"@madelezabeth @hntrgurl13 Vale, ¿cuál es más mono, #Chaggie o #Lumity ?"
363,@kibblesmith,estj,@kibblesmith
364,@joshscorcher,estj,@joshscorcher
365,"@GrayOutlaw @kand1datnaroda When Hooty put Eda to sleep &amp; she had memories; also, Luz asked out Amity &amp; there was a Tunnel of Love",estj,"@GrayOutlaw @kand1datnaroda Cuando Hooty durmió a Eda &amp; ella tenía recuerdos; también, Luz invitó a salir a Amity &amp; hubo un Túnel del Amor"
366,@DisneyAPromos Treasure Island IN SPACE,estj,@DisneyAPromos La Isla del Tesoro EN EL ESPACIO
367,@FatBotDraws CRAAAAAAWLING IIIIIN MY SKIIIIIIN,estj,@FatBotDraws CRAAAAAAWLING IIIIIN MY SKIIIIIIN
368,"@64BitGammer @StillAlive_0 The “slice of life date” with “no monsters or curses”
Hits differently now",estj,"@64BitGammer @StillAlive_0 La ""cita slice of life"" sin ""monstruos ni maldiciones""
Ahora pega diferente"
369,@RiseFallNickBck,estj,@RiseFallNickBck
370,@wwwinco Keep Atlantis,estj,@wwwinco Conservar Atlantis
371,@hazbin_berry Imma need my own latex for that ass,estj,@hazbin_berry Imma necesita mi propio látex para ese culo
372,"@haya_pedro Pot, meet Kettle",estj,"@haya_pedro Pot, meet Kettle"
373,"@rileyclaws I was expecting Ed,Edd, &amp; Eddy, when Ed’s at the fridge going “Hello light … Hello light … Hello light”",estj,"@rileyclaws Yo estaba esperando Ed,Edd, &amp; Eddy, cuando Ed está en la nevera diciendo ""Hola luz ... Hola luz ... Hola luz"""
374,@bisexualdva What was his beef with Owl Beast?,estj,@bisexualdva ¿Cuál era su problema con Bestia Búho?
375,@trashiiplant Creepy little Majora Hellspawn,estj,@trashiiplant Pequeño y espeluznante Majora Hellspawn
