,text,label,translation
263,is anyone else’s twitter doing this thing  where the boxes are highlighted it’s annoying,isfj,es el twitter de alguien más haciendo esta cosa donde las cajas se destacan es molesto
264,help what do you bring to a group picnic. i’m pretty sure everyone else will cover most basic things like cookies a…,isfj,ayuda que llevar a un picnic de grupo. estoy bastante seguro de que todos los demás cubrirá la mayoría de las cosas básicas como galletas a...
265,@PrivKarb2 looks nice bro,isfj,@PrivKarb2 se ve bien hermano
266,@levistaeshop i always have to go to the actual account to see these this account is never on my tl,isfj,@levistaeshop siempre tengo que ir a la cuenta real para ver estos esta cuenta nunca esta en mi tl
267,@manemandibeban yeah come here,isfj,@manemandibeban sí ven aquí
268,@manemandibeban literally he has so much potential,isfj,@manemandibeban literalmente tiene tanto potencial
269,you guys have absolutely no clue how long i’ve been waiting for spinner to be highlighted!!,isfj,¡¡ustedes no tienen absolutamente ninguna idea de cuánto tiempo he estado esperando para spinner para ser destacado!!
270,i’ve pressed “agree and get personal edition license” like thirty times,isfj,"he pulsado ""aceptar y obtener licencia de edición personal"" como treinta veces"
271,ugh stupid unity wont let me get a license,isfj,ugh unidad estúpido no me deja obtener una licencia
272,i didn’t even know that’s a word,isfj,ni siquiera sabía que eso era una palabra
273,@PrivKarb2 good,isfj,@PrivKarb2 bien
274,i wanna go over to my friends house just so i can see his dog HES SO SWEET he always brings me his toys,isfj,quiero ir a casa de mi amigo solo para ver a su perro ES TAN DULCE siempre me trae sus juguetes
275,@PrivKarb2 i hope you don’t get hit by a bus.,isfj,@PrivKarb2 espero que no te atropelle un autobús.
276,damn the confidence,isfj,maldita la confianza
277,@nuttycakes02 i love it too,isfj,@nuttycakes02 a mi también me encanta
278,@nuttycakes02,isfj,@nuttycakes02
279,💀💀 https://t.co/8YtqM9E2S8,isfj,💀💀 https://t.co/8YtqM9E2S8
280,@manemandibeban … i feel like that would make more people want to sit on the sink. like no one would consider it before,isfj,@manemandibeban ... siento que eso haría que más gente quisiera sentarse en el lavabo. como si nadie lo hubiera considerado antes
281,how many children were placed on this counter for them to have to put this sign up,isfj,cuantos niños se pusieron en este mostrador para que tuvieran que poner este cartel
282,@nuttycakes02 je t’aime mon amour,isfj,@nuttycakes02 je t'aime mon amour
283,mon mari,isfj,mon mari
284,EllIEEEE,isfj,EllIEEEE
285,@nuttycakes02 literally if i had 10 million dollars i’d be so much happier 😭,isfj,@nuttycakes02 literalmente si tuviera 10 millones de dolares seria mucho mas feliz 😭
286,@Karbify noooo that’s unfortunate,isfj,@Karbify noooo eso es lamentable
287,@Karbify HOWS IT GOING,isfj,@Karbify CÓMO VA TODO
288,european people come through for me.,isfj,los europeos me ayudan.
289,space ?,isfj,¿espacio?
290,"@manemandibeban merci beaucoup, tu es un bon ami :)",isfj,"@manemandibeban muchas gracias, eres un buen amigo :)"
291,@manemandibeban non mais je ne sais pas,isfj,@manemandibeban no pero no se
292,@manemandibeban c’est mon ami,isfj,@manemandibeban es mi amigo
293,@manemandibeban noo i mean the person i saw that looked like you,isfj,@manemandibeban noo me refiero a la persona que vi que se parecía a ti
294,@manemandibeban like the person i saw,isfj,@manemandibeban como la persona que vi
295,@A1ZAWA_ there was ???,isfj,@A1ZAWA_ ¿había algo más?
296,🫦 SINCE WHEN IS THIS AN EMOJI,isfj,🫦 DESDE CUANDO ESTO ES UN EMOJI
297,i’m having all my friends make decisions for me today 😭,isfj,estoy haciendo que todos mis amigos tomen decisiones por mi hoy 😭
298,i’m signing up for an event with a bunch of cool people that i don’t know it’s gonna be awkward but i think ill meet some cool friends yay,isfj,me apunto a un evento con un grupo de gente guay que no conozco va a ser incomodo pero creo que voy a conocer amigos guays yay
299,i’m settling at 40 until i can move up,isfj,me conformo con 40 hasta que pueda subir
300,my right hand is stronger than my left hand and it’s so annoying when i use hand grips because i want to exercise m…,isfj,mi mano derecha es mas fuerte que mi mano izquierda y es tan molesto cuando uso agarres de mano porque quiero ejercitar m...
301,@falloutvampz LITERALLY i looked up to him so much when i was younger,isfj,@falloutvampz LITERALMENTE yo lo admiraba tanto cuando era más joven
302,i’m in love https://t.co/Jdd1TBzR12,isfj,estoy enamorado https://t.co/Jdd1TBzR12
303,@meganjferguson @dyl_an so much aggressive pointing,isfj,@meganjferguson @dyl_an tanto señalamiento agresivo
304,@meganjferguson I can’t watch this with sound I think I’ll die of embarrassment on my part xxx,isfj,@meganjferguson no puedo ver esto con sonido creo que moriré de vergüenza por mi parte xxx
305,@tess_couper @dyl_an walk into the next train carriage and tell us xxxx,isfj,@tess_couper @dyl_an entra en el próximo vagón de tren y cuéntanoslo xxxx
306,why do people talk so loudly on the phone on public transport shhhhhhh,isfj,por qué la gente habla tan alto por teléfono en el transporte público shhhhhhhh
307,weird being up about while places r still serving breakfast,isfj,raro estar levantado mientras los sitios siguen sirviendo desayunos
308,@glowstickcait gonna start telling people I’m going to wembley for harry hill,isfj,@glowstickcait voy a empezar a decirle a la gente que voy a wembley para harry hill
309,idk why I just said Harry Styles like used his full name as if I’ve been talking about any other Harry,isfj,idk por qué acabo de decir Harry Styles como utilizado su nombre completo como si yo he estado hablando de cualquier otro Harry
310,BeReal’s before 9am are not the one,isfj,BeReal antes de las 9 de la mañana no es el que
311,@ruinhrvy HAPPY BDAY TARA 💞💞 hope u have the best day ever love u so much xxxx,isfj,@ruinhrvy FELIZ DÍA DE CUMPLEAÑOS TARA 💞💞 espero que tengas el mejor día de tu vida te quiero mucho xxxx
312,@tess_couper omg thank u they’re in my work bag will move now,isfj,@tess_couper omg thank u they're in my work bag will move now
313,I can’t wait to tell my kids about Harry Styles,isfj,No puedo esperar a hablarles a mis hijos de Harry Styles
314,I won’t be home until midnight and I haven’t packed for tomorrow,isfj,No llegaré a casa hasta medianoche y no he hecho la maleta para mañana.
315,I hope Harry went back to the bakery,isfj,Espero que Harry volviera a la panadería
316,@mchelcliffrd Diana Ross 😭 if it was Ed I would’ve gone,isfj,@mchelcliffrd Diana Ross 😭 si fuera Ed me hubiera ido
317,@tess_couper glad u said I would’ve came to ur flat lol I can’t I have to be at hydro to pick them up for it finishing,isfj,@tess_couper contento u dijo que habría llegado a su piso lol No puedo tengo que estar en hidro para recogerlos para que termine
318,Driving my parents through to Glasgow tonight cos they’re going to a concert and I’m not. This feels illegal,isfj,Llevaré a mis padres a Glasgow esta noche porque ellos van a un concierto y yo no. Esto parece ilegal
319,3 of them I won’t be here for anyway so if I can sell them all will be okay,isfj,3 de ellos no voy a estar aquí de todos modos por lo que si puedo venderlos todo estará bien
320,I want to sell my concert tickets bcos poor but fomo,isfj,Quiero vender mis entradas para el concierto bcos pobres pero fomo
321,@ola_dalek id call it a rubber ring,isfj,@ola_dalek id llamarlo un anillo de goma
322,@bwsrose embarrassed for them,isfj,@bwsrose avergonzado por ellos
323,Earned 26p on tiktok my money problems are solved 🥰🥰🥰,isfj,Ganado 26p en tiktok mis problemas de dinero están resueltos 🥰🥰🥰🥰.
324,weirdest behaviour when people lie about things to fit in with other people,isfj,comportamiento más extraño cuando la gente miente sobre las cosas para quedar bien con los demás
325,@esnystarss NAAAAAAA have the best time!!!!,isfj,¡¡¡¡@esnystarss NAAAAAAA pasadlo lo mejor posible!!!!
326,I hate how shy and awkward I am when I first meet someone and especially when it’s the only time I’ll ever meet the…,isfj,"Odio lo tímida y torpe que soy cuando conozco a alguien por primera vez y, sobre todo, cuando es la única vez que..."
327,@EASYF0RYOU I am sooooo excited for u,isfj,@EASYF0RYOU Estoy taaaan emocionada por ti
328,@EASYF0RYOU happy bday bestie 💛 proper pics r needed asap pls love u,isfj,@EASYF0RYOU happy bestie bday 💛 proper pics r needed asap pls love u
329,@sophbouskill omg this is amazing,isfj,@sophbouskill omg esto es asombroso
330,how do security at concerts resist the urge to dance,isfj,cómo resiste la seguridad en los conciertos las ganas de bailar
331,@glowstickcait 😭😭😭😭,isfj,@glowstickcait 😭😭😭😭
332,@beerlessly ps what’s ur bereal xo,isfj,@beerlessly ps cual es tu bereal xo
333,@beerlessly i am sad I did not see this,isfj,@beerlessly estoy triste por no haber visto esto
334,@beerlessly this is all the encouragement I need thank u,isfj,@beerlessly esto es todo el aliento que necesito gracias u
335,@glowstickcait I just watched my video of satellite we went so hard,isfj,@glowstickcait Acabo de ver mi video de satélite fuimos tan duro
336,can I post any more Harry videos or am I being annoying xxx,isfj,puedo publicar más videos de Harry o estoy siendo molesto xxx
337,I watched my video of matilda back for the first time to send it to wilby and I am not doing well,isfj,He vuelto a ver mi video de matilda por primera vez para enviarselo a wilby y no me va bien
338,half of harrys show was spent trying to find him when he was running about the catwalks man moves so fast 😭,isfj,la mitad del show de harrys la pasamos tratando de encontrarlo cuando corria por las pasarelas el hombre se mueve tan rapido 😭
339,@glowstickcait at least we will all be crying together,isfj,@glowstickcait al menos lloraremos todos juntos
340,@stfu_wilby ur pfp 😭😭😭,isfj,@stfu_wilby ur pfp 😭😭😭😭
341,I had no service last night when I wanted to post these so sorry not sorry for the Harry spam but I think I’m done now xxxx,isfj,No tenía servicio anoche cuando quise publicar estos así que lo siento no lo siento por el spam Harry pero creo que he hecho ahora xxxx
342,Harry on his first solo stadium show “…..I like it” 😭,isfj,"Harry en su primer concierto en solitario en un estadio "".....I like it"" 😭"
343,@hrrysmatildaa honestly most of them are me trying to find him when he’s running about the catwalk 😭,isfj,@hrrysmatildaa sinceramente la mayoría soy yo intentando encontrarle cuando corretea por la pasarela 😭
344,@hrrysmatildaa queen,isfj,@hrrysmatildaa reina
345,I’ve just uploaded a 2 second video of my eyebrow to tiktok but it’s at 1% uploaded I can’t stop it lol,isfj,Acabo de subir un video de 2 segundos de mi ceja a tiktok pero está al 1% subido no puedo pararlo lol
346,part of Harry’s thank you speech last night 😭,isfj,parte del discurso de agradecimiento de Harry anoche 😭
347,king,isfj,rey
348,@beerlessly hahahaha caught,isfj,@beerlessly jajajaja atrapado
349,@dearlyoIivia the 2nd is my fave photo ever I don’t know who he’s smiling at but I want to be them,isfj,@dearlyoIivia la 2da es mi foto fave ever no se a quien le sonríe pero yo quiero ser ellos
350,@EASYF0RYOU my exact reaction,isfj,@EASYF0RYOU mi reacción exacta
351,“we’ll be alright” i don’t think any of us were alright,isfj,"""Estaremos bien"" No creo que ninguno de nosotros estuviéramos bien."
352,I haven’t even watched all my videos back from last night yet it’s too painful miss it already,isfj,Ni siquiera he visto todos mis videos de anoche todavía es demasiado doloroso perderlo ya
353,Harry &lt;33,isfj,Harry &lt;33
354,I didn’t pee for over 16 hours and have been awake for almost 24 I am tired thank u Harry,isfj,No he orinado durante más de 16 horas y he estado despierto durante casi 24 Estoy cansado gracias u Harry
355,Harry get a wireless mic pls,isfj,Harry conseguir un micrófono inalámbrico pls
356,oh my GOD,isfj,oh dios mio
357,2ND ROW FOR HARRY,isfj,2ª FILA PARA HARRY
358,Not feeling very VIP,isfj,No me siento muy VIP
359,@glowstickcait welcome to the best country in the world,isfj,@glowstickcait bienvenido al mejor país del mundo
360,honestly fair play to anyone here in dresses/shorts it’s SO cold 🥶,isfj,honestamente juego limpio para cualquiera aquí en vestidos / pantalones cortos es tan frío 🥶
361,@afiagb SO EXCITED FOR US text me when ur inside ahhhhh,isfj,@afiagb SO EXCITED FOR US text me when ur inside ahhhhh
362,@adaikayleigh all for the asthetic tho,isfj,@adaikayleigh todo por la estética tho
363,@glowstickcait what time ur flight,isfj,@glowstickcait a que hora es tu vuelo
364,@adaikayleigh It’s so so so cold,isfj,@adaikayleigh Hace mucho mucho frío
365,@glowstickcait want to cry,isfj,@glowstickcait quiero llorar
366,Very cold very wet,isfj,Mucho frío mucha humedad
367,TICKETS R PACKED EVERYONE,isfj,ENTRADAS LLENAS TODO EL MUNDO
368,This is a scheduled tweet for tess to remind me to pack our Harry tickets right now,isfj,Este es un tweet programado para que tess me recuerde que empaque nuestras entradas para Harry ahora mismo
369,do I try and have a nap for bit or force myself to stay awake and go to bed really early cos I’m up so early tomorrow,isfj,¿Intento echarme una siesta o me obligo a estar despierto y acostarme pronto porque mañana madrugo mucho?
370,I really want the black top with all the dates,isfj,Realmente quiero el top negro con todas las fechas
371,@tpwkwonder @dyl_an can’t wait to sing this with u all again 🕺🕺,isfj,@tpwkwonder @dyl_an no puedo esperar para cantar esto con todos ustedes de nuevo 🕺🕺
372,@v0idskam we luv him &lt;333,isfj,@v0idskam le queremos &lt;333
373,why am I bubbling away for katylee I need to go to sleep,isfj,por que estoy burbujeando por katylee necesito ir a dormir
374,I thought my phone was charging but I plugged in wired earphones I am tired goodnight,isfj,"Pensé que mi teléfono se estaba cargando, pero me conecté los auriculares con cable Estoy cansado buenas noches"
375,3 years ago abseiled from the forth road bridge this was very fun,isfj,hace 3 años rappel desde el puente de la carretera cuarto esto fue muy divertido
376,@adaikayleigh I have literally nothing else I’m pinning everything on this one parcel I hope asos pull through,isfj,@adaikayleigh literalmente no tengo nada más estoy fijando todo en este paquete espero que asos tire para adelante
