,text,label,translation
266,@lenaerialist LIKEEE (also! ooointl has a discount code for ktown if you wanna use it🫶),esfj,@lenaerialist LIKEEE (¡además! ooointl tiene un código de descuento para ktown si quieres usarlo🫶)
267,@prodbymiII like 😭😭,esfj,A @prodbymiII le gusta 😭😭😭
268,junrie is what we expected kyujung to be,esfj,Junrie es lo que esperábamos que fuera Kyujung.
269,im so glad they dropped the units for this because i don't need kyujungers harassing the members at the fansigns,esfj,estoy tan contento de que se cayeron las unidades para esto porque no necesito kyujungers acosar a los miembros en los fansigns
270,that's all well and good now can you please release some music,esfj,eso está muy bien y bueno ahora puede por favor liberar algo de música
271,@goblinonmain oh maybe,esfj,@goblinonmain oh tal vez
272,does this mean wolo next?,esfj,¿significa esto que wolo es el siguiente?
273,@OnlyOneOfmember YEOBIE 🫶,esfj,@OnlyOneOfmember YEOBIE 🫶
274,ELEVEN DAYS UNTIL YOLO????,esfj,ONCE DÍAS PARA YOLO????
275,oh finally,esfj,oh finalmente
276,@hyekoo LIKEE,esfj,@hyekoo LIKEE
277,@themairemoon CRYINF i wanted it so bad but living in england and being poor didn't let me,esfj,@themairemoon CRYINF lo deseaba tanto pero vivir en inglaterra y ser pobre no me lo permitio.
278,@hyekoo was thinking this earlier,esfj,@hyekoo estaba pensando esto antes
279,@OrbitlyOn I WAS A REALLY NEW LYON TOO I HAD NO USA FRIENDS BACK THEN 😭😭😭,esfj,@OrbitlyOn YO TAMBIEN ERA UN NUEVO LYON NO TENIA AMIGOS EN EE.UU. EN ESE TIEMPO 😭😭😭
280,@OrbitlyOn I LIVE IN ENGLAND IT DIDNT EVEN SHIP HERE 😭😭😭😭,esfj,@OrbitlyOn YO VIVO EN INGLATERRA NI SIQUIERA SE ENVIÓ AQUÍ 😭😭😭😭
281,surrounded by people who don't know about ooo x rallypoint,esfj,rodeado de gente que no sabe nada de ooo x rallypoint
282,just saw jisung and cried,esfj,acabo de ver a jisung y he llorado
283,of course hojin wrote tear of god he's the religious one,esfj,por supuesto hojin escribió lágrima de dios él es el religioso
284,neither has happened yet,esfj,ninguna de las dos cosas ha sucedido todavía
285,are you now,esfj,¿estás ahora
286,@OnlyOneOfmember rie i love u,esfj,@OnlyOneOfmember rie i love u
287,@hyekoo yeahh that's true,esfj,@hyekoo yeahh eso es cierto
288,@hyekoo for yeob n mill especially too (not that the others wouldn't be!),esfj,@hyekoo para yeob n mill especialmente también (¡no es que los demás no lo fueran!)
289,@hyekoo RIGHT LIKE,esfj,@hyekoo ME GUSTA
290,was reading through naver blogs under the ooo tag because I'm bored at work and someone said 'wookjin would be a to…,esfj,estaba leyendo los blogs de naver bajo la etiqueta ooo porque me aburro en el trabajo y alguien dijo 'wookjin sería un to...
291,@hyekoo right like,esfj,@hyekoo derecho como
292,@prodbymiII unfortunately,esfj,@prodbymiII por desgracia
293,hybes ceo who??,esfj,¿quién es el director general de hybes?
294,can't believe i pay for a man to meow at me,esfj,no puedo creer que pague para que un hombre me maúlle
295,come to work and they're talking about people fucking in here again,esfj,venir a trabajar y están hablando de gente follando aquí otra vez
296,not elaborating,esfj,sin detalles
297,kyubin's voice suits the take my hand line in sage perfectly,esfj,la voz de kyubin se adapta perfectamente a la línea de toma mi mano en sage
298,@taeouw I'm working too yasss,esfj,@taeouw Estoy trabajando también yasss
299,@prodbymiII oh im well aware but i also don't care if 8d can watch them do all this and not think for a moment that…,esfj,@prodbymiII oh im bien consciente pero tampoco me importa si 8d puede verlos hacer todo esto y no pensar ni por un momento que....
300,OH YOU'LL DO ANYTHING BUT PUT THESE MEN ON THEIR OWN TIKTOK ACCOUNT,esfj,OH VAS A HACER CUALQUIER COSA MENOS PONER A ESTOS HOMBRES EN SU PROPIA CUENTA TIKTOK
301,@prodbymiII yeah 😭😭😭,esfj,@prodbymiII si 😭😭😭
302,@prodbymiII i would if i could but i think I'd be ruined if i tried doing anything else,esfj,@prodbymiII lo haría si pudiera pero creo que me arruinaría si intentara hacer otra cosa
303,@prodbymiII i haven't even tried looking because I'll just fall in a hole and die if i try,esfj,@prodbymiII ni siquiera he intentado buscar porque si lo intento me caigo en un agujero y me muero
304,i feel like exactly two people are gonna understand this,esfj,siento que exactamente dos personas van a entender esto
305,"kyubin, rie, junji trying to come up with a team name during ooocamp",esfj,"kyubin, rie, junji intentando inventar un nombre para el equipo durante el ooocamp"
306,what,esfj,qué
307,do any of these men know how to backflip,esfj,¿alguno de estos hombres sabe dar volteretas?
308,i need to own. kyubin's dark blue top from the libido outfits u know what one I mean,esfj,necesito tener. la blusa azul oscuro de kyubin de la libido outfits u know what one I mean
309,@hyekoo U GET ITTTTT,esfj,@hyekoo U GET ITTTTT
310,he's TOO GOOD TO BE THIS NUGU PLEASEEE,esfj,el es DEMASIADO BUENO PARA SER ESTE NUGU PLEASEEE
311,i need yolo to have a choreography i need this man recognised for his dance skills PLEASSEEE,esfj,necesito que yolo tenga una coreografia necesito que este hombre sea reconocido por sus dotes de baile PLEASSEEE
312,good to know nobody has hopes for yolo teaser,esfj,es bueno saber que nadie tiene esperanzas en yolo teaser
313,which comes first,esfj,lo primero
314,too many thoughts this early in the morning might talk about it when im more coherent,esfj,demasiados pensamientos tan temprano en la mañana podría hablar de ello cuando im más coherente
315,the combination of sungho's lyric writing and jjuns production is so fucking nice actually i can't go into detail w…,esfj,la combinacion de la letra de sungho y la produccion de jjuns es tan jodidamente buena que no puedo entrar en detalles...
316,@carminet024 .,esfj,@carminet024 .
317,happy pride month **********,esfj,feliz mes del orgullo **********
318,🏳️‍🌈🏳️‍🌈🏳️‍🌈?,esfj,🏳️‍🌈🏳️‍🌈🏳️‍🌈?
319,now why is kyubin saying it's snowing sir where in the world are you,esfj,ahora por qué es kyubin diciendo que está nevando señor en qué parte del mundo estás
320,@onlygayof that's what I'm trying to say and ppl take it as me doubting myself like 😭,esfj,@onlygayof eso es lo que estoy tratando de decir y ppl tomarlo como yo dudando de mí mismo como 😭
321,at work 👎,esfj,en el trabajo 👎
322,@taeouw YEAHH,esfj,@taeouw YEAHH
323,@goblinonmain as if half the industry didn't already do it after libido,esfj,@goblinonmain como si media industria no lo hiciera ya después de la libido
324,the underground idol print,esfj,la huella del ídolo clandestino
325,everyone talking about yoojung feel special as we should but can we please also talk about this,esfj,todo el mundo hablando de yoojung se siente especial como deberiamos pero podemos por favor hablar tambien de esto
326,BUT IM NOT GOOD ENOUGH AT TRANSLATING FOR IT 😭😭😭😭😭,esfj,PERO NO SOY LO SUFICIENTEMENTE BUENO TRADUCIENDO PARA ELLO 😭😭😭😭😭
327,i did this and now im sitting here wanting to do a full translation of their whole discography,esfj,lo hice y ahora estoy aquí sentado queriendo hacer una traducción completa de toda su discografía
328,@hyekoo we went from nothing to everything,esfj,@hyekoo pasamos de nada a todo
329,@hyekoo MYYYY GWANGJUS,esfj,@hyekoo MYYYY GWANGJUS
330,@taeouw GOOD LUCKKKKK I have work later too,esfj,@taeouw GOOD LUCKKKK Yo también tengo trabajo más tarde
331,@hyekoo us before libido,esfj,@hyekoo nosotros antes que la libido
332,@hyekoo LMFAOOOO,esfj,@hyekoo LMFAOOO
333,I MADE BOBA,esfj,HICE BOBA
334,@venphovenus oh it's the name of the spaces I do with a couple of my moots sometimes 😭,esfj,@venphovenus oh es el nombre de los espacios que hago con un par de mis moots a veces 😭
335,https://t.co/BdQQn2tE1t,esfj,https://t.co/BdQQn2tE1t
336,"""if it was geoljida go 'hoiiingya'"" is the most kyubin thing kyubin has ever said",esfj,"""si fuera geoljida iría 'hoiiingya'"" es lo más kyubin que kyubin ha dicho nunca"
337,onlyoneof nowhere you expect them to be and everywhere you don't expect them to be,esfj,de ningún sitio donde esperas que estén y de ningún sitio donde no esperas que estén
338,@onliwonobeu haeil genre,esfj,@onliwonobeu haeil genre
339,#loubotomy this is my space and im not even paying attention to most of it im so sorry,esfj,#loubotomy este es mi espacio y ni siquiera estoy prestando atención a la mayor parte de ella lo siento mucho
340,@onliwonobeu ur so right,esfj,@onliwonobeu tienes tanta razón
341,one of the ooo namuwiki editors was fighting so hard for jaden,esfj,uno de los editores de ooo namuwiki luchaba tanto por jaden
342,JEWON ON THE ONLYONEOF NAMUWIKI??,esfj,JEWON EN EL UNICO DE NAMUWIKI??
343,ALSO I went to look on the 8d wiki where all this is and they mention modhaus,esfj,ADEMÁS he ido a mirar en la wiki de 8d donde está todo esto y mencionan modhaus
344,#loubotomy half the stuff is already out there about 8d n nobody gives a fuck lol,esfj,#loubotomy la mitad de las cosas ya están ahí fuera sobre 8d n nadie le importa una mierda lol
345,ack imposter syndrome,esfj,síndrome del impostor ack
346,everyone is so smart i just sit here as a dropout making shitposts,esfj,todo el mundo es tan inteligente yo solo me siento aqui como un desertor haciendo shitposts
347,@taeouw yes it's all making fun of this one army tweet,esfj,@taeouw sí todo es burlarse de este tweet de un ejército
348,we are constantly stuck in the middle and we were SO CLOSE to getting out of it and then... yeah,esfj,estamos constantemente atascados en el medio y estábamos TAN CERCA de salir de él y entonces... sí
349,These celebrities really need some dough right now!! They’re either touring or doing reunions!! 😂🤣,esfj,¡¡Estas celebridades realmente necesitan algo de pasta ahora mismo!! ¡¡¡O están de gira o haciendo reencuentros!!! 😂🤣
350,"@TMZ Traffic light, line in the street, brooch",esfj,"@TMZ Semáforo, línea en la calle, broche"
351,Off til Wednesday after today. I need a break …. #fts,esfj,Fuera hasta el miércoles después de hoy. Necesito un descanso .... #fts
352,Who keeps f*cking with my timeline settings?!!!,esfj,¿Quién sigue jodiendo con la configuración de mi línea de tiempo?
353,Yesterday was the first time I’d been outside in 12 days. This apocalyptic BS has flipped me from extrovert to intr…,esfj,Ayer fue la primera vez que salía en 12 días. Este apocalíptico BS me ha volteado de extrovertido a intr...
354,Do not try to insult my intelligence. I’m going to bring it to you …,esfj,No trate de insultar a mi inteligencia. Voy a traer a usted ...
355,Cmon sis … say what it really is. 15+ years …,esfj,Vamos hermana ... decir lo que realmente es. 15+ años ...
356,… selling all my sh*t on #Poshmark,esfj,... vendiendo toda mi mierda en #Poshmark
357,"My offspring told me to grow my hair and stop going to barbers bcos it’s not feminine.

Now I got a head full of hair. Now what?!?!!",esfj,"Mi prole me dijo que me dejara crecer el pelo y dejara de ir a peluquerías porque no es femenino.

Ahora tengo la cabeza llena de pelo. ¿Y ahora qué?"
358,Way’ment. So my offspring told me to get of my cable. Now I have all these apps on my tv. I’m confused. I just want to watch my shows.,esfj,Way'ment. Así que mis hijos me dijeron que me deshiciera del cable. Ahora tengo todas estas aplicaciones en mi televisor. Estoy confundido. Sólo quiero ver mis programas.
359,My aunt said it’s ok to date a married man. 😢,esfj,Mi tía dice que está bien salir con un hombre casado. 😢
360,My girlfriends date married men. That’s ok? 🤔,esfj,Mis amigas salen con hombres casados. ¿Te parece bien? 🤔
361,Is your boyfriend married?,esfj,¿Está casado tu novio?
362,He’s not ok.,esfj,No está bien.
363,Gonna put me first now. Nobody else ever did.,esfj,Voy a ponerme primero ahora. Nadie más lo hizo.
364,…. she told me to read Psalms 91.,esfj,.... me dijo que leyera el Salmo 91.
365,"Pet peeve? 

PROCRASTINATION",esfj,"¿Te molesta?

LA PROCRASTINACIÓN"
366,"I beginning to figure this thing out … 

I refrain from engaging.",esfj,"Estoy empezando a entender esta cosa ...

Me abstengo de participar."
367,I miss my friend Darrell. Tomorrow is not promised. We’re all loaners .. like cars.,esfj,Echo de menos a mi amigo Darrell. Mañana no está prometido. Todos somos prestamistas .. como los coches.
368,I refuse to drive that far to get my nails done and have ppl talk about me in their language. I can go down the street for that …,esfj,Me niego a conducir tan lejos para hacerme la manicura y que hablen de mí en su idioma. Puedo ir por la calle para que ...
369,Reality tv ain’t even real anymore. It’s scripted. I have a friend that writes for a couple of them. 🙄,esfj,La telerrealidad ya ni siquiera es real. Son guiones. Tengo un amigo que escribe para un par de ellos. 🙄
370,Gonna make spaghetti today per my tastebuds.,esfj,Voy a hacer espaguetis hoy por mis papilas gustativas.
371,Too many fillers on my timeline. I need to read some profound sh*t.,esfj,Demasiados rellenos en mi línea de tiempo. Necesito leer algo profundo.
372,So much dysfunction.,esfj,Tanta disfunción.
373,I really understand why she did it …,esfj,Realmente entiendo por qué lo hizo ...
374,Reality tv is not real. I have 2 friends that WRITE for reality tv. I’m going back to bed. ✌🏾,esfj,La telerrealidad no es real. Tengo 2 amigos que ESCRIBEN para reality tv. Me vuelvo a la cama. ✌🏾
375,@KrisJenner those arthritic hands on camera are horrible. Call me. I gotchu. @CoreyGAMBLE butt is bigger than yours…,esfj,@KrisJenner esas manos artríticas en cámara son horribles. Llámame. I gotchu. @CoreyGAMBLE el culo es más grande que el tuyo...
376,"Does @CoreyGAMBLE ever walk in front of @KrisJenner? Or, is he the butler??",esfj,¿Alguna vez @CoreyGAMBLE camina delante de @KrisJenner? ¿O es el mayordomo?
377,The black men are their backdrops and come ups. #TheKardasians 🙄,esfj,Los negros son sus fondos y subidas. #TheKardasians 🙄
378,Where is #TristanThompson mother and aunts?!?! This is a travesty!!,esfj,¡¿Dónde está #TristanThompson madre y tías?!?! ¡Esto es una parodia!
379,Time to sell more sh*t!! #Poshmark,esfj,¡Es hora de vender más mierda! #Poshmark
380,"If I go to the store, will I be gunned down?",esfj,"Si voy a la tienda, ¿me dispararán?"
381,I bought the prettiest handbag yesterday. I have nowhere to where it. It’s just pretty ….,esfj,Ayer me compré el bolso más bonito. No tengo dónde ponerlo. Es muy bonito ....
382,@KylieJenner why do you aspire brown men? You got the sperm. What else you NEED from US?,esfj,@KylieJenner ¿por qué aspiras a hombres morenos? Tienes el esperma. Qué más NECESITAS de NOSOTROS?
383,@MielleOrganics Order PLACED!! 💕,esfj,@MielleOrganics ¡¡¡Pedido REALIZADO!!! 💕
384,My s🌞n got blessed yesterday!! Glad I was alive to witness it!!!,esfj,¡¡Mi s🌞n fue bendecido ayer!! ¡¡¡Me alegro de haber estado vivo para presenciarlo!!!
385,"Ppl try so hard to be relevant. 

#keyword TRY",esfj,"La gente se esfuerza tanto por ser relevante.

#keyword TRY"
